user_id,timestamp,song,artist,session_id,duration
875,2025-05-23 06:47:00,Stairway to Heaven,The Beatles,1124,4.72
748,2024-11-01 05:57:00,Stairway to Heaven,U2,1271,8.26
78,2025-08-27 19:15:00,Like a Prayer,Queen,5857,6.8
569,2025-04-08 00:57:00,Like a Prayer,Pink Floyd,8699,5.82
78,2025-10-11 13:47:00,Back in Black,Madonna,8949,7.44
170,2025-02-16 06:39:00,Back in Black,The Beatles,3021,8.93
465,2025-11-07 08:55:00,Hey Jude,Michael Jackson,8509,7.99
419,2024-07-04 04:56:00,With or Without You,Eagles,9297,6.01
356,2024-03-14 02:38:00,Comfortably Numb,Queen,3572,9.71
194,2024-05-25 03:40:00,Like a Prayer,AC/DC,3507,7.13
238,2024-09-10 14:19:00,Stairway to Heaven,Michael Jackson,5701,6.39
365,2025-02-11 17:08:00,Stairway to Heaven,Nirvana,1882,6.42
975,2025-05-02 13:17:00,Stairway to Heaven,The Beatles,8134,7.94
470,2025-02-09 07:28:00,Back in Black,Madonna,9224,4.32
822,2025-12-11 06:54:00,Billie Jean,Led Zeppelin,4381,6.03
205,2025-11-17 10:26:00,Stairway to Heaven,Eagles,7663,4.3
638,2024-03-08 12:30:00,Comfortably Numb,Led Zeppelin,9243,4.74
277,2025-02-22 01:51:00,Like a Prayer,Led Zeppelin,4457,5.62
792,2025-10-06 12:23:00,With or Without You,Eagles,7798,8.97
296,2024-02-16 14:55:00,Hotel California,U2,1260,2.6
104,2025-02-02 20:24:00,Billie Jean,Led Zeppelin,6775,8.07
712,2025-03-26 11:57:00,Like a Prayer,The Beatles,1663,4.35
887,2025-10-10 10:32:00,Billie Jean,The Beatles,9356,3.51
822,2024-08-20 02:19:00,Like a Prayer,AC/DC,7664,3.42
378,2024-06-04 11:35:00,Hotel California,Queen,8205,3.68
717,2024-04-03 08:15:00,With or Without You,U2,8932,3.12
690,2024-01-24 00:40:00,With or Without You,U2,2226,7.82
815,2025-09-06 02:43:00,Hotel California,Led Zeppelin,2768,6.31
232,2024-12-14 02:09:00,Back in Black,Madonna,6270,3.05
807,2025-03-01 12:20:00,Bohemian Rhapsody,U2,5620,6.13
916,2024-09-03 17:16:00,Hotel California,Eagles,4059,5.96
809,2025-01-28 12:26:00,Back in Black,Queen,8613,7.11
409,2024-10-11 11:33:00,With or Without You,Queen,7109,6.42
688,2025-01-03 20:28:00,Comfortably Numb,AC/DC,8405,6.05
725,2024-03-25 13:52:00,Billie Jean,The Beatles,4542,6.49
322,2024-07-03 23:53:00,Billie Jean,U2,5072,8.2
394,2025-10-29 05:16:00,Comfortably Numb,Nirvana,3809,5.96
491,2024-12-26 16:07:00,Stairway to Heaven,AC/DC,7589,9.42
473,2025-07-16 11:30:00,With or Without You,Pink Floyd,1272,7.04
547,2025-11-27 09:39:00,With or Without You,Eagles,9183,9.37
431,2024-05-09 18:22:00,Hotel California,Led Zeppelin,7643,6.05
740,2024-03-02 09:35:00,Hey Jude,Pink Floyd,3423,4.8
627,2024-03-07 09:40:00,Bohemian Rhapsody,Eagles,1303,7.44
994,2024-05-30 15:36:00,Comfortably Numb,AC/DC,5449,3.73
715,2024-12-21 23:23:00,Back in Black,The Beatles,5503,6.0
28,2024-02-26 22:01:00,Comfortably Numb,Queen,8225,9.25
786,2025-09-27 08:23:00,With or Without You,Pink Floyd,8553,8.94
696,2024-06-19 18:03:00,Comfortably Numb,Michael Jackson,1969,2.93
288,2025-01-12 07:49:00,Comfortably Numb,AC/DC,2311,7.99
262,2025-04-09 23:59:00,Hotel California,Nirvana,3844,3.38
408,2024-12-04 02:00:00,Like a Prayer,Pink Floyd,1236,9.15
868,2024-11-19 14:18:00,With or Without You,AC/DC,1505,7.79
364,2024-01-13 08:01:00,Billie Jean,AC/DC,1364,7.94
94,2025-09-06 23:35:00,Stairway to Heaven,Michael Jackson,4037,3.6
212,2024-03-26 22:04:00,Bohemian Rhapsody,Eagles,3424,7.47
792,2024-06-22 19:47:00,Back in Black,AC/DC,1311,7.32
785,2024-10-06 08:51:00,Like a Prayer,Pink Floyd,2801,4.94
219,2024-12-01 22:28:00,Billie Jean,Nirvana,1906,6.97
31,2024-06-24 07:18:00,Billie Jean,Queen,4990,4.33
814,2024-04-01 19:00:00,Stairway to Heaven,Michael Jackson,3633,2.76
206,2024-01-24 17:22:00,Smells Like Teen Spirit,Pink Floyd,8035,3.74
199,2025-12-09 17:09:00,Hotel California,AC/DC,9827,8.0
801,2025-07-21 12:14:00,Hotel California,Michael Jackson,9595,2.73
404,2025-01-02 06:35:00,Smells Like Teen Spirit,Michael Jackson,7384,7.8
133,2024-01-11 08:23:00,Hotel California,Led Zeppelin,3809,8.85
259,2025-10-20 03:00:00,Back in Black,Michael Jackson,6460,8.33
661,2024-11-13 11:53:00,Like a Prayer,Eagles,6500,3.14
612,2025-09-18 11:34:00,With or Without You,Nirvana,7921,7.45
964,2025-12-24 10:32:00,Bohemian Rhapsody,AC/DC,6282,8.13
504,2025-04-15 09:06:00,With or Without You,Madonna,9291,5.75
677,2025-06-02 13:54:00,Bohemian Rhapsody,Queen,6844,7.99
236,2025-01-29 04:41:00,Hotel California,Eagles,8636,6.76
333,2025-11-07 09:46:00,Comfortably Numb,The Beatles,1265,7.82
357,2025-07-21 19:18:00,Hotel California,Madonna,1336,4.49
341,2025-11-13 12:25:00,Stairway to Heaven,Madonna,5275,9.22
486,2025-01-18 02:58:00,Smells Like Teen Spirit,Led Zeppelin,1001,7.21
411,2024-10-12 11:47:00,Comfortably Numb,U2,1876,4.31
279,2024-04-27 05:35:00,Stairway to Heaven,Queen,7222,4.2
538,2024-04-06 09:01:00,Hotel California,Led Zeppelin,4537,8.38
168,2025-03-20 08:46:00,Bohemian Rhapsody,U2,8395,4.06
51,2024-03-31 16:07:00,Hotel California,Nirvana,1968,5.23
384,2025-01-10 02:39:00,Hey Jude,The Beatles,9758,7.33
937,2025-03-14 03:43:00,Hotel California,Eagles,2407,6.52
380,2025-12-10 05:17:00,Hey Jude,Queen,7514,4.94
277,2025-07-05 19:54:00,With or Without You,Pink Floyd,9561,3.45
5,2024-09-01 10:35:00,Hotel California,Led Zeppelin,4097,2.54
484,2025-08-20 09:54:00,Smells Like Teen Spirit,The Beatles,8380,3.1
675,2025-07-02 05:52:00,Smells Like Teen Spirit,Eagles,7521,3.36
500,2025-05-26 02:30:00,Billie Jean,The Beatles,2245,9.0
667,2025-09-02 20:22:00,Billie Jean,Led Zeppelin,5052,5.98
579,2025-12-23 02:24:00,Bohemian Rhapsody,AC/DC,5715,5.3
138,2024-02-28 14:08:00,Like a Prayer,Pink Floyd,4089,5.39
157,2025-02-01 05:16:00,Hey Jude,AC/DC,5958,3.19
922,2024-09-16 21:36:00,Comfortably Numb,Pink Floyd,3515,8.2
52,2024-05-02 10:32:00,Hey Jude,Madonna,6638,4.19
744,2025-03-10 16:15:00,Smells Like Teen Spirit,Nirvana,2068,9.6
71,2025-03-25 21:26:00,Comfortably Numb,Queen,4218,7.49
883,2025-07-13 17:43:00,Stairway to Heaven,The Beatles,5549,3.25
8,2024-03-12 11:09:00,Stairway to Heaven,Pink Floyd,8816,5.95
35,2025-04-06 11:13:00,Billie Jean,Madonna,3214,8.59
805,2024-08-08 13:23:00,Comfortably Numb,Nirvana,2910,2.98
839,2024-10-21 17:40:00,Billie Jean,Nirvana,2157,2.89
333,2024-06-03 00:13:00,Bohemian Rhapsody,Eagles,8986,6.63
260,2024-08-30 02:16:00,Hey Jude,Led Zeppelin,9959,6.69
66,2025-11-29 07:20:00,Stairway to Heaven,AC/DC,5757,7.46
539,2024-07-07 00:09:00,Like a Prayer,The Beatles,5169,6.61
62,2025-11-27 05:39:00,Stairway to Heaven,U2,1586,3.89
166,2025-01-31 15:59:00,Back in Black,Madonna,4751,6.06
890,2025-08-29 15:15:00,Hey Jude,Madonna,6074,6.87
755,2024-07-31 06:02:00,Smells Like Teen Spirit,U2,9142,3.4
719,2025-06-03 20:23:00,Stairway to Heaven,Led Zeppelin,8870,3.81
197,2025-03-26 01:59:00,Comfortably Numb,Michael Jackson,2914,6.72
951,2025-11-12 18:02:00,Like a Prayer,Led Zeppelin,5444,6.0
133,2024-04-26 01:22:00,With or Without You,Nirvana,2513,2.71
909,2025-01-14 21:33:00,With or Without You,Led Zeppelin,5244,3.69
952,2025-02-07 13:51:00,Stairway to Heaven,Queen,7155,5.36
747,2025-07-06 05:49:00,Hey Jude,The Beatles,4567,8.73
950,2025-03-22 03:34:00,Smells Like Teen Spirit,Eagles,1858,6.81
290,2025-10-23 04:04:00,Hotel California,Nirvana,5186,6.26
790,2025-07-20 10:09:00,Like a Prayer,AC/DC,7520,7.93
538,2025-08-08 05:33:00,Bohemian Rhapsody,Michael Jackson,5577,5.38
892,2024-03-30 04:25:00,Smells Like Teen Spirit,Led Zeppelin,7088,6.95
262,2025-07-06 09:38:00,Stairway to Heaven,Led Zeppelin,3826,6.76
218,2024-06-12 17:40:00,Smells Like Teen Spirit,The Beatles,7056,5.88
525,2025-09-19 21:45:00,Comfortably Numb,Pink Floyd,3883,5.86
586,2025-10-22 23:10:00,Back in Black,Queen,3859,3.63
99,2025-08-05 18:39:00,Hey Jude,U2,2428,4.77
583,2025-03-03 23:29:00,Billie Jean,Eagles,4187,2.64
890,2024-02-22 11:30:00,Like a Prayer,Nirvana,8648,5.96
498,2025-07-04 16:09:00,Hotel California,The Beatles,9785,8.98
111,2025-01-02 01:17:00,Comfortably Numb,Michael Jackson,5908,5.2
349,2025-03-30 15:26:00,Hey Jude,U2,7753,8.08
260,2025-05-22 09:44:00,Comfortably Numb,Nirvana,5457,4.68
210,2024-04-05 15:17:00,Bohemian Rhapsody,Nirvana,6593,3.9
87,2025-12-05 06:21:00,Hey Jude,Michael Jackson,5141,9.89
872,2024-07-24 16:49:00,Stairway to Heaven,Nirvana,3958,5.67
639,2025-02-05 02:45:00,Smells Like Teen Spirit,U2,9670,7.03
927,2025-05-12 04:47:00,Back in Black,Eagles,1572,4.28
753,2024-03-03 09:58:00,Hey Jude,Eagles,8625,4.37
814,2025-09-22 14:57:00,Billie Jean,Michael Jackson,1576,6.65
205,2024-11-25 19:22:00,With or Without You,Led Zeppelin,6121,4.77
857,2025-12-19 14:04:00,Hey Jude,Michael Jackson,2684,4.98
149,2025-02-19 05:53:00,Like a Prayer,AC/DC,8425,4.11
502,2025-04-19 14:12:00,Hey Jude,Madonna,4639,9.48
168,2025-12-20 11:33:00,Like a Prayer,Pink Floyd,7688,10.0
904,2024-04-25 19:18:00,Smells Like Teen Spirit,U2,8151,8.58
935,2025-04-21 05:08:00,Back in Black,Madonna,2056,3.06
466,2025-10-01 16:50:00,Stairway to Heaven,Queen,6201,5.53
832,2025-02-10 01:38:00,Back in Black,U2,1780,6.96
768,2025-06-06 00:27:00,Billie Jean,Led Zeppelin,8867,3.38
653,2025-01-10 21:10:00,Billie Jean,AC/DC,6844,5.5
449,2025-06-18 14:51:00,Bohemian Rhapsody,Eagles,3147,3.61
321,2024-08-20 00:08:00,Billie Jean,Nirvana,3852,4.59
380,2024-09-20 12:01:00,With or Without You,Nirvana,5282,9.96
861,2025-07-28 04:41:00,Hey Jude,Eagles,9727,3.56
486,2024-02-11 18:47:00,Hotel California,The Beatles,6746,6.73
808,2025-06-03 01:45:00,Stairway to Heaven,Pink Floyd,2548,3.52
305,2024-03-29 13:51:00,Hey Jude,Led Zeppelin,2634,7.64
855,2024-03-11 15:38:00,Bohemian Rhapsody,AC/DC,4515,8.93
373,2025-10-18 09:53:00,Like a Prayer,Led Zeppelin,8935,2.94
778,2025-09-19 04:35:00,Bohemian Rhapsody,Eagles,2917,8.6
240,2025-11-03 01:20:00,Back in Black,The Beatles,8212,8.35
289,2024-01-01 21:07:00,Hotel California,Led Zeppelin,8406,5.58
185,2025-05-06 09:06:00,Bohemian Rhapsody,Eagles,5435,7.93
745,2025-12-25 10:32:00,Hotel California,Pink Floyd,5085,4.88
88,2024-05-08 13:57:00,Hotel California,Madonna,6669,2.79
97,2025-09-03 13:10:00,Comfortably Numb,Queen,6237,5.37
242,2024-08-13 13:14:00,Billie Jean,Queen,8384,2.91
458,2025-12-04 17:29:00,Comfortably Numb,Queen,8966,5.15
976,2024-06-24 14:45:00,Stairway to Heaven,Led Zeppelin,3935,8.64
799,2024-07-29 05:09:00,Like a Prayer,AC/DC,5831,5.56
226,2025-02-16 22:22:00,Like a Prayer,Madonna,2082,8.7
592,2024-06-08 23:09:00,Bohemian Rhapsody,Eagles,6095,7.32
273,2025-04-15 22:57:00,Comfortably Numb,Eagles,6377,8.52
348,2025-11-30 04:47:00,Stairway to Heaven,U2,2224,5.91
120,2024-12-04 16:21:00,Hey Jude,Madonna,2349,3.27
969,2024-03-02 12:56:00,Hotel California,Led Zeppelin,4994,4.65
441,2025-04-21 09:37:00,Smells Like Teen Spirit,U2,5072,5.24
279,2024-08-19 15:38:00,Bohemian Rhapsody,AC/DC,6397,3.25
70,2024-04-12 02:36:00,Comfortably Numb,Pink Floyd,9961,9.03
861,2025-05-24 06:31:00,Like a Prayer,Michael Jackson,3682,9.07
696,2025-10-21 05:23:00,Like a Prayer,U2,6714,4.58
997,2024-06-15 21:34:00,Back in Black,Queen,3359,6.45
372,2025-11-28 10:45:00,Hotel California,Queen,1381,3.04
76,2025-06-10 16:04:00,Like a Prayer,U2,7818,8.34
686,2024-02-14 00:34:00,With or Without You,The Beatles,1328,9.11
1,2024-11-12 17:31:00,Billie Jean,Queen,4918,4.91
824,2025-06-07 13:05:00,Smells Like Teen Spirit,Pink Floyd,7170,6.17
357,2025-10-16 13:31:00,Smells Like Teen Spirit,Led Zeppelin,9631,3.09
451,2025-01-14 08:25:00,Like a Prayer,The Beatles,2292,3.08
721,2024-12-19 06:41:00,Comfortably Numb,Queen,5115,6.08
384,2024-11-23 18:40:00,Hey Jude,Pink Floyd,8736,4.4
258,2025-01-20 16:31:00,Smells Like Teen Spirit,Michael Jackson,2644,6.9
452,2024-07-13 04:53:00,Comfortably Numb,U2,4277,2.77
18,2024-01-05 04:56:00,Billie Jean,AC/DC,6730,5.54
776,2025-04-24 23:28:00,Like a Prayer,AC/DC,2235,6.9
208,2025-04-02 22:02:00,Billie Jean,Madonna,9589,9.67
108,2025-09-25 08:38:00,Bohemian Rhapsody,U2,5660,5.26
495,2025-07-28 20:10:00,Stairway to Heaven,Madonna,6897,9.88
782,2024-10-18 03:02:00,Stairway to Heaven,Queen,3258,8.38
381,2024-08-21 20:40:00,Like a Prayer,Led Zeppelin,7901,3.83
289,2025-07-27 01:51:00,Smells Like Teen Spirit,Madonna,2879,3.02
389,2024-07-10 09:06:00,Back in Black,AC/DC,3814,8.51
743,2025-09-27 23:52:00,Hotel California,Michael Jackson,7206,5.32
552,2025-07-04 08:57:00,Billie Jean,Madonna,2629,7.04
652,2025-05-24 05:16:00,Back in Black,Pink Floyd,8252,2.7
511,2024-08-25 09:38:00,Bohemian Rhapsody,Queen,8701,2.87
525,2025-09-08 04:01:00,With or Without You,Madonna,3533,7.59
324,2024-04-22 04:09:00,Back in Black,The Beatles,1978,5.38
121,2025-02-24 23:57:00,Billie Jean,Queen,5236,2.78
139,2025-06-11 16:56:00,Stairway to Heaven,Led Zeppelin,4761,6.39
443,2024-05-04 14:29:00,Smells Like Teen Spirit,Nirvana,5311,6.88
149,2024-07-28 00:24:00,Stairway to Heaven,AC/DC,1029,9.04
415,2025-03-07 00:11:00,Comfortably Numb,Led Zeppelin,9010,6.0
428,2025-08-23 10:55:00,Like a Prayer,Led Zeppelin,7324,8.14
721,2024-04-15 10:48:00,Back in Black,U2,3768,6.72
923,2025-09-10 14:02:00,Stairway to Heaven,Nirvana,2067,9.07
275,2025-01-16 03:27:00,With or Without You,U2,4857,4.18
74,2024-02-19 22:24:00,With or Without You,Nirvana,4215,8.87
811,2024-11-23 10:38:00,Hey Jude,Led Zeppelin,6446,7.85
869,2024-04-26 08:57:00,Back in Black,Michael Jackson,2404,2.62
932,2024-06-08 21:59:00,Bohemian Rhapsody,Led Zeppelin,3915,3.6
142,2025-08-20 14:49:00,With or Without You,The Beatles,1986,8.24
374,2025-03-31 20:33:00,Hey Jude,Queen,4657,8.49
246,2024-09-04 09:12:00,With or Without You,Queen,1467,6.03
357,2024-04-13 21:35:00,With or Without You,Queen,1513,8.85
550,2025-01-27 18:46:00,Like a Prayer,U2,5217,9.25
39,2024-10-14 21:54:00,Smells Like Teen Spirit,Eagles,7708,6.82
76,2025-03-05 06:08:00,Stairway to Heaven,Pink Floyd,5728,6.99
383,2024-10-06 05:41:00,With or Without You,Queen,5283,8.29
812,2024-06-19 00:58:00,Billie Jean,Nirvana,2575,7.01
384,2025-08-20 03:39:00,Bohemian Rhapsody,Nirvana,8849,9.98
667,2025-05-04 09:39:00,Billie Jean,AC/DC,3042,5.68
811,2025-08-09 17:01:00,With or Without You,Queen,6892,9.33
262,2024-11-22 04:55:00,Billie Jean,Madonna,2496,2.98
950,2025-11-28 19:56:00,Hotel California,The Beatles,1503,7.39
676,2024-12-25 09:26:00,Back in Black,Nirvana,2053,8.41
311,2025-11-27 05:13:00,Like a Prayer,Madonna,3154,9.23
855,2024-03-21 12:55:00,Like a Prayer,Pink Floyd,6413,5.06
365,2024-06-10 03:22:00,Bohemian Rhapsody,The Beatles,5306,7.94
89,2025-09-23 16:56:00,Like a Prayer,Led Zeppelin,1048,5.96
734,2025-10-11 02:34:00,Like a Prayer,Nirvana,1663,3.97
44,2025-09-11 15:15:00,Stairway to Heaven,Nirvana,6022,3.47
461,2024-03-08 07:36:00,With or Without You,U2,8769,5.61
624,2025-04-05 17:47:00,With or Without You,Madonna,6851,5.64
922,2025-07-17 04:46:00,Bohemian Rhapsody,The Beatles,1290,7.98
844,2025-05-16 03:05:00,With or Without You,Nirvana,9108,6.11
454,2025-02-20 20:52:00,Hotel California,Eagles,6446,8.64
516,2025-12-05 21:34:00,Bohemian Rhapsody,AC/DC,9413,5.43
617,2025-07-20 12:03:00,Comfortably Numb,U2,1188,6.14
740,2025-03-14 12:44:00,Back in Black,U2,5983,3.79
654,2024-08-12 08:01:00,Bohemian Rhapsody,U2,5326,8.72
331,2024-10-08 14:47:00,Back in Black,AC/DC,5672,9.06
779,2025-05-29 13:14:00,Billie Jean,Led Zeppelin,3708,3.95
607,2024-09-04 10:51:00,Back in Black,Led Zeppelin,1607,3.72
70,2024-11-20 18:09:00,Stairway to Heaven,The Beatles,8350,8.18
302,2025-11-06 18:48:00,Hotel California,AC/DC,8918,5.01
478,2024-06-28 06:47:00,Smells Like Teen Spirit,Pink Floyd,7440,7.52
449,2025-05-12 04:48:00,Stairway to Heaven,U2,2513,8.92
398,2025-05-22 14:13:00,Billie Jean,Queen,5928,5.2
812,2024-01-11 19:25:00,Like a Prayer,Madonna,2084,3.33
942,2024-10-16 23:24:00,Hey Jude,AC/DC,8640,8.91
907,2025-07-16 14:26:00,Billie Jean,Eagles,1816,5.15
136,2025-03-09 10:45:00,Comfortably Numb,Led Zeppelin,7918,6.03
912,2024-03-22 11:47:00,Hotel California,Eagles,8914,4.07
663,2024-03-02 13:32:00,Stairway to Heaven,Nirvana,5873,3.98
884,2024-05-22 06:56:00,Stairway to Heaven,Michael Jackson,5537,7.81
934,2024-08-26 00:39:00,Hey Jude,Queen,4207,2.98
504,2025-09-24 11:40:00,Stairway to Heaven,Led Zeppelin,2893,4.51
218,2025-02-10 11:58:00,Bohemian Rhapsody,Led Zeppelin,3539,2.98
244,2025-09-10 17:37:00,Smells Like Teen Spirit,Nirvana,5607,8.72
947,2024-09-27 01:45:00,Comfortably Numb,The Beatles,6225,8.1
665,2025-09-20 16:48:00,Back in Black,Led Zeppelin,5069,5.56
27,2025-12-07 09:55:00,Hotel California,AC/DC,1080,8.9
158,2025-06-12 06:02:00,Stairway to Heaven,The Beatles,4597,7.84
935,2024-06-02 02:30:00,Stairway to Heaven,Pink Floyd,7107,4.02
156,2025-11-06 03:27:00,Like a Prayer,Pink Floyd,9817,9.45
438,2024-05-08 01:43:00,Bohemian Rhapsody,Michael Jackson,4151,2.55
332,2025-03-26 22:32:00,Smells Like Teen Spirit,Queen,9720,4.12
898,2024-03-03 04:09:00,Hotel California,Queen,2717,3.37
527,2024-09-09 06:46:00,Hotel California,Queen,7914,3.82
819,2024-02-11 18:44:00,Billie Jean,Madonna,6940,4.94
696,2025-07-12 21:49:00,Comfortably Numb,The Beatles,6542,5.01
316,2025-04-01 22:58:00,Back in Black,Nirvana,7890,4.87
225,2025-05-02 23:45:00,Hey Jude,Michael Jackson,9661,2.81
955,2025-11-23 06:44:00,Hotel California,U2,8052,8.3
481,2025-07-22 17:01:00,Comfortably Numb,The Beatles,1066,2.61
624,2025-02-10 21:20:00,Billie Jean,Queen,5003,6.86
846,2024-06-08 21:54:00,Smells Like Teen Spirit,Madonna,1509,8.3
976,2024-04-25 22:20:00,Hey Jude,Queen,2644,8.56
972,2025-04-24 23:02:00,Hotel California,Pink Floyd,7796,3.27
338,2024-04-25 18:42:00,Hey Jude,Nirvana,9988,6.41
314,2024-06-17 19:49:00,Back in Black,Led Zeppelin,8774,7.78
1,2025-01-14 00:51:00,Hotel California,Queen,2660,9.16
577,2025-01-12 06:39:00,Hey Jude,U2,5585,9.07
95,2025-05-02 22:07:00,Like a Prayer,Nirvana,8224,5.73
924,2025-07-28 05:04:00,Comfortably Numb,Madonna,3490,6.28
430,2024-10-30 03:07:00,Hotel California,Led Zeppelin,8098,4.67
535,2024-03-09 21:36:00,Stairway to Heaven,Led Zeppelin,6664,3.6
796,2025-05-26 09:17:00,Billie Jean,Pink Floyd,6337,6.91
67,2025-05-22 00:40:00,Hey Jude,AC/DC,7671,8.94
15,2024-03-17 00:28:00,Like a Prayer,Michael Jackson,8337,9.65
626,2025-12-18 21:54:00,With or Without You,Nirvana,8345,4.24
149,2024-05-15 23:24:00,Hey Jude,The Beatles,2282,6.7
820,2024-03-16 23:08:00,Bohemian Rhapsody,Madonna,5132,9.02
179,2025-04-26 22:44:00,Stairway to Heaven,AC/DC,2008,4.92
319,2025-11-20 07:49:00,Smells Like Teen Spirit,Pink Floyd,2683,9.28
443,2024-08-01 07:20:00,Stairway to Heaven,Queen,8294,5.11
86,2024-09-19 17:38:00,Hey Jude,AC/DC,6896,7.46
995,2025-08-18 13:42:00,Smells Like Teen Spirit,Led Zeppelin,3748,3.93
765,2025-08-10 10:58:00,With or Without You,Led Zeppelin,1455,5.91
389,2024-02-21 09:01:00,Stairway to Heaven,Nirvana,1266,4.37
509,2024-06-14 18:03:00,With or Without You,Led Zeppelin,8462,5.63
651,2024-12-01 10:52:00,Hotel California,Pink Floyd,9257,8.51
437,2025-04-27 05:55:00,Back in Black,The Beatles,1312,2.51
638,2024-03-08 17:58:00,Back in Black,The Beatles,9019,5.41
18,2024-04-22 05:56:00,Back in Black,U2,2950,8.77
229,2025-01-18 03:07:00,Like a Prayer,Pink Floyd,6243,9.65
744,2025-06-28 06:56:00,Bohemian Rhapsody,Queen,1443,3.8
344,2024-08-28 11:37:00,Comfortably Numb,Michael Jackson,6283,4.66
551,2025-02-16 07:52:00,Bohemian Rhapsody,Nirvana,6882,7.25
129,2025-01-21 04:09:00,With or Without You,Queen,2154,3.8
491,2025-05-03 03:47:00,Hey Jude,Queen,6646,4.19
577,2025-02-24 00:49:00,Billie Jean,Pink Floyd,9383,7.55
234,2025-07-23 06:50:00,With or Without You,Led Zeppelin,2221,7.16
683,2024-06-03 16:38:00,Bohemian Rhapsody,Nirvana,3090,7.31
953,2024-09-15 14:44:00,Hotel California,The Beatles,2520,3.52
242,2024-12-28 18:09:00,Comfortably Numb,Pink Floyd,9162,7.43
786,2024-03-03 20:04:00,Hey Jude,Led Zeppelin,5286,3.2
565,2024-11-26 21:38:00,With or Without You,AC/DC,2991,3.65
21,2025-05-15 02:44:00,With or Without You,Eagles,3179,6.8
876,2024-12-04 18:17:00,Like a Prayer,Madonna,3851,3.25
244,2025-01-24 23:13:00,Billie Jean,Pink Floyd,4647,8.05
158,2024-05-07 17:52:00,Hey Jude,Queen,9194,7.49
131,2025-08-25 02:21:00,Hey Jude,U2,8257,4.61
467,2024-08-28 05:15:00,With or Without You,U2,9183,4.63
412,2024-09-27 05:17:00,Like a Prayer,Michael Jackson,1731,9.31
844,2024-09-30 16:31:00,Comfortably Numb,The Beatles,9236,8.15
907,2024-02-09 09:04:00,With or Without You,Michael Jackson,7382,7.68
940,2024-05-23 18:23:00,Like a Prayer,The Beatles,2079,6.91
28,2025-08-03 02:18:00,Hey Jude,AC/DC,1767,7.74
653,2025-03-17 06:38:00,Back in Black,The Beatles,1409,3.33
503,2025-02-09 03:15:00,Billie Jean,Madonna,6246,4.19
560,2025-03-26 14:42:00,Smells Like Teen Spirit,Pink Floyd,5165,8.0
819,2024-10-22 19:20:00,Smells Like Teen Spirit,The Beatles,9324,6.03
348,2024-04-22 03:40:00,Like a Prayer,Madonna,8704,4.98
900,2024-01-11 10:05:00,Hotel California,U2,3065,9.48
654,2025-10-24 22:15:00,Back in Black,Nirvana,6420,2.93
562,2025-03-16 08:14:00,Bohemian Rhapsody,Pink Floyd,3773,4.39
483,2025-06-24 18:15:00,Bohemian Rhapsody,Queen,5235,7.81
198,2025-03-25 08:03:00,Hotel California,Led Zeppelin,8494,4.47
609,2025-06-23 15:13:00,Smells Like Teen Spirit,Eagles,5307,5.19
640,2025-12-30 09:06:00,Billie Jean,AC/DC,1558,5.56
95,2024-03-31 02:10:00,Bohemian Rhapsody,AC/DC,2797,2.86
727,2025-11-27 13:54:00,Like a Prayer,Led Zeppelin,9630,7.43
155,2025-06-06 22:48:00,Comfortably Numb,Eagles,4290,3.68
443,2024-04-03 15:13:00,Like a Prayer,AC/DC,1030,4.04
996,2025-05-30 17:23:00,Smells Like Teen Spirit,Michael Jackson,7025,4.93
568,2025-10-13 23:38:00,Comfortably Numb,U2,7917,8.69
690,2025-04-16 07:36:00,Comfortably Numb,AC/DC,7061,6.35
670,2025-12-13 16:30:00,Back in Black,AC/DC,1869,4.85
50,2024-03-04 02:38:00,Stairway to Heaven,Michael Jackson,1033,5.1
851,2025-01-18 21:15:00,Billie Jean,The Beatles,9589,5.43
932,2024-09-08 21:55:00,With or Without You,The Beatles,8842,8.03
370,2025-07-22 17:16:00,Comfortably Numb,Led Zeppelin,2034,8.18
829,2025-03-04 06:57:00,Hey Jude,Nirvana,5639,8.8
330,2024-03-05 11:02:00,Comfortably Numb,The Beatles,9484,3.66
355,2024-09-20 04:03:00,Smells Like Teen Spirit,Led Zeppelin,5995,3.63
921,2024-11-21 11:01:00,Billie Jean,Led Zeppelin,4474,5.7
695,2025-06-15 22:37:00,Hey Jude,The Beatles,9419,6.57
656,2024-10-05 14:08:00,Smells Like Teen Spirit,The Beatles,9896,6.19
297,2024-11-24 04:45:00,Smells Like Teen Spirit,U2,2401,4.6
58,2025-02-22 03:45:00,Hey Jude,The Beatles,2722,9.86
981,2025-04-06 08:36:00,Stairway to Heaven,Led Zeppelin,3729,7.65
827,2024-10-25 11:21:00,Like a Prayer,Madonna,2194,9.25
695,2024-05-06 06:39:00,Hey Jude,Madonna,3335,7.15
641,2024-09-18 09:53:00,With or Without You,The Beatles,3708,4.95
996,2025-12-14 05:14:00,Billie Jean,Led Zeppelin,6261,9.68
943,2025-03-23 17:06:00,Smells Like Teen Spirit,Nirvana,4068,2.8
121,2024-07-14 19:34:00,Bohemian Rhapsody,Pink Floyd,9308,5.84
555,2025-06-20 02:14:00,Like a Prayer,Michael Jackson,1586,5.29
148,2024-05-06 00:44:00,Smells Like Teen Spirit,U2,3807,8.28
194,2024-02-13 22:22:00,Like a Prayer,Eagles,6118,4.68
